@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 7\nSize of the tree: 9\n','Number of leaves: 11\nSize of the tree: 14\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

balance-scale,5,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,16,46,0,25.806452,74.193548,0,0.073424,0.305806,0.406797,95.560446,101.694704,143.975628,8701.60968,-8557.634052,2.322188,140.348543,-138.026356,20.691225,0.333729,891.127695,0.583333,7,0.3,15,0.7,35,0.416667,5,0.318182,0.583333,0.411765,0.233955,0.671667,0.285717,0.258065,0.185411,0.814589,0.741935,0.262614,0.258065,0.232915,0.071753,0.576659,0.245099,0.235471,0.258065,0.049,0,0.03125,0,31.25,0,13345,40704,6135,87.096774,80.322581,?,?,?,?
balance-scale,5,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,14,48,0,22.580645,77.419355,0,0.034706,0.303226,0.402973,94.754029,100.738681,143.975628,4417.387617,-4273.411989,2.322188,71.248187,-68.926,21.167936,0.341418,911.658639,0.583333,7,0.2,10,0.8,40,0.416667,5,0.411765,0.583333,0.482759,0.339486,0.771667,0.378488,0.225806,0.191929,0.808071,0.774194,0.173192,0.225806,0.189394,0.009214,0.567594,0.24776,0.192605,0.225806,0.043,0,0.046875,0,46.875,0,13357,40704,6135,93.548387,80.645161,?,?,?,?
balance-scale,6,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,12,51,0,19.047619,80.952381,0,-0.012287,0.314921,0.417399,98.408566,104.345214,146.29757,5503.312429,-5357.014859,2.322184,87.354166,-85.031982,14.731616,0.233835,634.45984,0.461538,6,0.16,8,0.84,42,0.538462,7,0.428571,0.461538,0.444444,0.29352,0.786923,0.403334,0.190476,0.201849,0.798151,0.809524,0.206034,0.190476,0.192259,-0.004171,0.520414,0.23339,0.188981,0.190476,0.045,0.001,0.046875,0,46.875,0,13345,40635,6204,92.063492,80.31746,?,?,?,?
balance-scale,6,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,18,45,0,28.571429,71.428571,0,0.104831,0.304762,0.405518,95.234096,101.374882,146.29757,9773.024717,-9626.727147,2.322184,155.127376,-152.805193,22.143225,0.35148,953.662319,0.615385,8,0.36,18,0.64,32,0.384615,5,0.307692,0.615385,0.410256,0.209925,0.666923,0.289134,0.285714,0.180224,0.819776,0.714286,0.268192,0.285714,0.259581,0.098296,0.567778,0.244093,0.255979,0.285714,0.051,0,0.046875,0,46.875,0,13357,40635,6204,85.714286,80.31746,?,?,?,?
balance-scale,6,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,14,49,0,22.222222,77.777778,0,0.025568,0.306667,0.407626,95.829309,101.901914,146.29757,7634.083611,-7487.78604,2.322184,121.17593,-118.853747,20.043672,0.318154,863.238983,0.538462,7,0.3,15,0.7,35,0.461538,6,0.318182,0.538462,0.4,0.202429,0.672308,0.298523,0.222222,0.195556,0.804444,0.777778,0.18153,0.222222,0.195721,0.009378,0.549499,0.247221,0.190981,0.222222,0.058,0,0.0625,0,62.5,0,13333,40635,6204,88.888889,80,?,?,?,?
balance-scale,6,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,18,45,0,28.571429,71.428571,0,0.103699,0.293333,0.390685,91.662818,97.666969,146.29757,1198.845254,-1052.547684,2.322184,19.02929,-16.707106,26.324692,0.417852,1133.74935,0.692308,9,0.28,14,0.72,36,0.307692,4,0.391304,0.692308,0.5,0.346565,0.784615,0.391138,0.285714,0.181008,0.818992,0.714286,0.222595,0.285714,0.24062,0.077625,0.628662,0.280159,0.234836,0.285714,0.056,0.001,0.0625,0,62.5,0,13357,40635,6204,98.412698,80.31746,?,?,?,?
balance-scale,6,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,17,46,0,26.984127,73.015873,0,0.084938,0.302857,0.403005,94.638883,100.746682,146.29757,6560.820576,-6414.523006,2.322184,104.140009,-101.817825,22.752048,0.361144,979.883072,0.692308,9,0.18,9,0.82,41,0.307692,4,0.5,0.692308,0.580645,0.458929,0.834615,0.477411,0.269841,0.184351,0.815649,0.730159,0.180839,0.269841,0.214101,0.067544,0.587485,0.267037,0.211063,0.269841,0.045,0.001,0.046875,0,46.875,0,13357,40635,6204,90.47619,80.634921,?,?,?,?
balance-scale,6,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,16,46,0,25.806452,74.193548,0,0.072822,0.300645,0.39895,93.947611,99.733079,143.975628,5485.235614,-5341.259986,2.322188,88.471542,-86.149355,23.015861,0.371224,991.244921,0.75,9,0.22,11,0.78,39,0.25,3,0.45,0.75,0.5625,0.447932,0.8025,0.46265,0.258065,0.187044,0.812956,0.741935,0.262212,0.258065,0.222884,0.064468,0.595885,0.275166,0.227844,0.258065,0.048,0,0.046875,0,46.875,0,13357,40704,6135,91.935484,81.935484,?,?,?,?
balance-scale,6,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,18,44,0,29.032258,70.967742,0,0.117152,0.287742,0.383195,89.915525,95.794546,143.975628,2260.446511,-2116.470883,2.322188,36.458815,-34.136627,29.601503,0.477444,1274.874693,0.75,9,0.22,11,0.78,39,0.25,3,0.45,0.75,0.5625,0.447932,0.839167,0.469006,0.290323,0.173996,0.826004,0.709677,0.221505,0.290323,0.221102,0.080456,0.681452,0.326555,0.226389,0.290323,0.05,0,0.046875,0,46.875,0,13345,40704,6135,96.774194,80.967742,?,?,?,?
balance-scale,6,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,12,50,0,19.354839,80.645161,0,-0.009115,0.314194,0.415971,98.181302,103.988195,143.975628,8709.854792,-8565.879164,2.322188,140.481529,-138.159341,15.77007,0.254356,679.183871,0.5,6,0.2,10,0.8,40,0.5,6,0.375,0.5,0.428571,0.270868,0.593333,0.262161,0.193548,0.203752,0.796248,0.806452,0.188276,0.193548,0.186963,-0.012308,0.515132,0.224987,0.189123,0.193548,0.046,0,0.046875,0,46.875,0,13357,40704,6135,87.096774,81.290323,?,?,?,?
balance-scale,6,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,16,46,0,25.806452,74.193548,0,0.074026,0.306452,0.4064,95.76205,101.595538,143.975628,6561.328723,-6417.353095,2.322188,105.827883,-103.505695,19.931373,0.321474,858.402492,0.5,6,0.22,11,0.78,39,0.5,6,0.352941,0.5,0.413793,0.247972,0.655,0.282795,0.258065,0.184595,0.815405,0.741935,0.238869,0.258065,0.237516,0.063493,0.564691,0.233144,0.239592,0.258065,0.047,0.001,0.046875,0,46.875,0,13357,40704,6135,90.322581,81.612903,?,?,?,?
balance-scale,6,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,18,44,0,29.032258,70.967742,0,0.110531,0.296774,0.394968,92.737985,98.737653,143.975628,1200.618064,-1056.642436,2.322188,19.364807,-17.04262,23.050312,0.371779,992.728663,0.5,6,0.22,11,0.78,39,0.5,6,0.352941,0.5,0.413793,0.247972,0.798333,0.37269,0.290323,0.180935,0.819065,0.709677,0.283941,0.290323,0.272735,0.107071,0.616126,0.306717,0.27461,0.290323,0.052,0,0.046875,0,46.875,0,13357,40704,6135,98.387097,81.290323,?,?,?,?
balance-scale,7,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,18,45,0,28.571429,71.428571,0,0.110449,0.300952,0.400476,94.04367,100.114539,146.29757,3348.371323,-3202.073753,2.322184,53.148751,-50.826568,22.787317,0.361703,981.401999,0.666667,8,0.294118,15,0.705882,36,0.333333,4,0.347826,0.666667,0.457143,0.303854,0.763889,0.343469,0.285714,0.175518,0.824482,0.714286,0.222303,0.285714,0.243759,0.087886,0.579069,0.251344,0.246842,0.285714,0.056,0,0.0625,0,62.5,0,13357,40635,6204,95.238095,80.31746,?,?,?,?
balance-scale,7,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,17,46,0,26.984127,73.015873,0,0.086957,0.300952,0.399921,94.04367,99.975725,146.29757,3347.616436,-3201.318865,2.322184,53.136769,-50.814585,22.736892,0.360903,979.23033,0.583333,7,0.215686,11,0.784314,40,0.416667,5,0.388889,0.583333,0.466667,0.319569,0.785948,0.374634,0.269841,0.183175,0.816825,0.730159,0.229288,0.269841,0.242668,0.068493,0.587143,0.264583,0.242381,0.269841,0.063,0.001,0.0625,0,62.5,0,13357,40635,6204,95.238095,80.31746,?,?,?,?
balance-scale,7,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,14,49,0,22.222222,77.777778,0,0.030769,0.302222,0.401268,94.440479,100.312512,146.29757,7627.913686,-7481.616115,2.322184,121.077995,-118.755811,22.051815,0.350029,949.725488,0.75,9,0.333333,17,0.666667,34,0.25,3,0.346154,0.75,0.473684,0.332336,0.728758,0.339038,0.222222,0.192026,0.807974,0.777778,0.144543,0.222222,0.169097,-0.001122,0.578344,0.257706,0.171181,0.222222,0.047,0.001,0.046875,0,46.875,0,13357,40635,6204,88.888889,81.269841,?,?,?,?
balance-scale,7,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,18,45,0,28.571429,71.428571,0,0.110169,0.297143,0.39529,92.853244,98.818052,146.29757,4414.294508,-4267.996937,2.322184,70.068167,-67.745983,25.714818,0.408172,1107.483335,0.666667,8,0.27451,14,0.72549,37,0.333333,4,0.363636,0.666667,0.470588,0.323022,0.783497,0.361692,0.285714,0.17591,0.82409,0.714286,0.274534,0.285714,0.26376,0.102041,0.616256,0.268457,0.266435,0.285714,0.048,0,0.046875,0,46.875,0,13357,40635,6204,93.650794,81.269841,?,?,?,?
balance-scale,7,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,15,48,0,23.809524,76.190476,0,0.047559,0.311746,0.414423,97.416544,103.60104,146.29757,8710.686495,-8564.388925,2.322184,138.264865,-135.942681,17.269903,0.274125,743.77855,0.5,6,0.196078,10,0.803922,41,0.5,6,0.375,0.5,0.428571,0.274175,0.65768,0.294643,0.238095,0.191036,0.808964,0.761905,0.176115,0.238095,0.200026,0.021991,0.522113,0.230576,0.20193,0.238095,0.054,0,0.0625,0,62.5,0,13357,40635,6204,87.301587,80,?,?,?,?
balance-scale,7,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,17,45,0,27.419355,72.580645,0,0.092683,0.297419,0.394887,92.93959,98.717234,143.975628,3340.294508,-3196.31888,2.322188,53.875718,-51.55353,23.594067,0.380549,1016.14702,0.615385,8,0.244898,12,0.755102,37,0.384615,5,0.4,0.615385,0.484848,0.322628,0.768446,0.370853,0.274194,0.181132,0.818868,0.725806,0.187436,0.274194,0.221329,0.055119,0.597251,0.272405,0.220626,0.274194,0.052,0,0.046875,0,46.875,0,13357,40704,6135,95.16129,80.967742,?,?,?,?
balance-scale,7,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,14,48,0,22.580645,77.419355,0,0.030303,0.305806,0.406083,95.560446,101.516136,143.975628,7630.591758,-7486.61613,2.322188,123.074061,-120.751873,20.370069,0.32855,877.296199,0.538462,7,0.265306,13,0.734694,36,0.461538,6,0.35,0.538462,0.424242,0.23787,0.699372,0.340206,0.225806,0.195194,0.804806,0.774194,0.200367,0.225806,0.203376,0.019285,0.568186,0.24445,0.201695,0.225806,0.051,0,0.046875,0,46.875,0,13357,40704,6135,88.709677,80.645161,?,?,?,?
balance-scale,7,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,17,45,0,27.419355,72.580645,0,0.092092,0.299355,0.39806,93.544403,99.510483,143.975628,3344.21932,-3200.243692,2.322188,53.939021,-51.616834,23.016229,0.371229,991.260748,0.769231,10,0.244898,12,0.755102,37,0.230769,3,0.454545,0.769231,0.571429,0.446103,0.807692,0.432593,0.274194,0.181132,0.818868,0.725806,0.177934,0.274194,0.213171,0.050889,0.585872,0.27317,0.210753,0.274194,0.053,0,0.046875,0,46.875,0,13357,40704,6135,95.16129,80.645161,?,?,?,?
balance-scale,7,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,16,46,0,25.806452,74.193548,0,0.07101,0.304516,0.404172,95.157237,101.03841,143.975628,4419.067317,-4275.091689,2.322188,71.275279,-68.953092,19.516703,0.314786,840.543524,0.538462,7,0.306122,15,0.693878,34,0.461538,6,0.318182,0.538462,0.4,0.197675,0.738619,0.35164,0.258065,0.187044,0.812956,0.741935,0.224377,0.258065,0.229661,0.056104,0.563901,0.246418,0.229062,0.258065,0.046,0,0.046875,0,46.875,0,13357,40704,6135,93.548387,80,?,?,?,?
balance-scale,7,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,17,45,0,27.419355,72.580645,0,0.093567,0.3,0.399193,93.746007,99.793701,143.975628,6553.838498,-6409.86287,2.322188,105.707073,-103.384885,22.479296,0.362569,968.136163,0.538462,7,0.122449,6,0.877551,43,0.461538,6,0.538462,0.538462,0.538462,0.416013,0.753532,0.476404,0.274194,0.179908,0.820092,0.725806,0.245708,0.274194,0.255274,0.08059,0.591461,0.292955,0.253293,0.274194,0.045,0,0.046875,0,46.875,0,13345,40704,6135,90.322581,80,?,?,?,?
balance-scale,8,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,17,46,0,26.984127,73.015873,0,0.087819,0.305397,0.404891,95.432501,101.218198,146.29757,6562.820576,-6416.523006,2.322184,104.171755,-101.849572,20.744396,0.329276,893.417687,0.416667,5,0.137255,7,0.862745,44,0.583333,7,0.416667,0.416667,0.416667,0.279412,0.812908,0.411325,0.269841,0.18239,0.81761,0.730159,0.294331,0.269841,0.262071,0.095967,0.562499,0.254416,0.263837,0.269841,0.053,0,0.0625,0,62.5,0,13357,40635,6204,90.47619,81.587302,?,?,?,?
balance-scale,8,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,12,51,0,19.047619,80.952381,0,-0.007842,0.312381,0.414193,97.614949,103.543574,146.29757,5499.312429,-5353.014859,2.322184,87.290673,-84.96849,15.403735,0.244504,663.406599,0.583333,7,0.27451,14,0.72549,37,0.416667,5,0.333333,0.583333,0.424242,0.257248,0.732843,0.317396,0.190476,0.199104,0.800896,0.809524,0.152898,0.190476,0.162107,-0.026876,0.519194,0.219106,0.165768,0.190476,0.047,0,0.046875,0,46.875,0,13357,40635,6204,92.063492,80,?,?,?,?
balance-scale,8,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,18,45,0,28.571429,71.428571,0,0.106805,0.305397,0.406065,95.432501,101.511783,146.29757,6563.500276,-6417.202706,2.322184,104.182544,-101.86036,20.093285,0.318941,865.375718,0.583333,7,0.215686,11,0.784314,40,0.416667,5,0.388889,0.583333,0.466667,0.319569,0.678922,0.328379,0.285714,0.17944,0.82056,0.714286,0.218821,0.285714,0.240174,0.076125,0.561709,0.251258,0.241673,0.285714,0.048,0,0.046875,0,46.875,0,13345,40635,6204,90.47619,81.269841,?,?,?,?
balance-scale,8,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,15,48,0,23.809524,76.190476,0,0.049654,0.301587,0.401742,94.242074,100.431108,146.29757,5488.557542,-5342.259972,2.322184,87.119961,-84.797777,22.836517,0.362484,983.520932,0.583333,7,0.313725,16,0.686275,35,0.416667,5,0.304348,0.583333,0.4,0.219894,0.731209,0.312192,0.238095,0.188683,0.811317,0.761905,0.191413,0.238095,0.202419,0.027726,0.583031,0.247897,0.20381,0.238095,0.046,0,0.046875,0,46.875,0,13357,40635,6204,92.063492,80.31746,?,?,?,?
balance-scale,8,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,562,63,16,47,0,25.396825,74.603175,0,0.068868,0.302222,0.4019,94.440479,100.470609,146.29757,6559.405539,-6413.107968,2.322184,104.117548,-101.795365,22.506936,0.357253,969.32659,0.666667,8,0.313725,16,0.686275,35,0.333333,4,0.333333,0.666667,0.444444,0.285391,0.722222,0.325466,0.253968,0.185733,0.814267,0.746032,0.229184,0.253968,0.208995,0.053369,0.598752,0.261361,0.211111,0.253968,0.045,0,0.046875,0,46.875,0,13357,40635,6204,90.47619,80.952381,?,?,?,?
balance-scale,8,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,19,43,0,30.645161,69.354839,0,0.133008,0.29871,0.397167,93.342798,99.287388,143.975628,3343.804283,-3199.828655,2.322188,53.932327,-51.61014,23.433202,0.377955,1009.218919,0.769231,10,0.22449,11,0.77551,38,0.230769,3,0.47619,0.769231,0.588235,0.468552,0.898744,0.58995,0.306452,0.172574,0.827426,0.693548,0.223747,0.306452,0.253774,0.098088,0.594296,0.29506,0.25243,0.306452,0.045,0,0.046875,0,46.875,0,13357,40704,6135,95.16129,80,?,?,?,?
balance-scale,8,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V 5 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170918.1334,563,62,17,45,0,27.419355,72.580645,0,0.092683,0.303226,0.402332,94.754029,100.57846,143.975628,6559.253536,-6415.277908,2.322188,105.794412,-103.472224,22.012297,0.355037,948.023522,0.461538,6,0.22449,11,0.77551,38,0.538462,7,0.352941,0.461538,0.4,0.21631,0.694662,0.325796,0.274194,0.181132,0.818868,0.725806,0.266208,0.274194,0.258986,0.091064,0.579483,0.26817,0.257778,0.274194,0.047,0,0.03125,0,31.25,0,13357,40704,6135,90.322581,81.612903,?,?,?,?
